CardId,Name,EnergyType,ImageUrl,HP,Ability,AbilityDescription,Regulation,Expansion
45923,ニャース,無,/assets/images/card_images/large/SV6a/045923_P_NIXYASU.jpg,70,,,,SV6a
45924,ペルシアン,無,/assets/images/card_images/large/SV6a/045924_P_PERUSHIAN.jpg,110,,,,SV6a
45925,イーブイ,無,/assets/images/card_images/large/SV6a/045925_P_IBUI.jpg,70,,,,SV6a
45926,トリミアン,無,/assets/images/card_images/large/SV6a/045926_P_TORIMIAN.jpg,100,,,,SV6a
45927,ヌイコグマ,無,/assets/images/card_images/large/SV6a/045927_P_NUIKOGUMA.jpg,80,,,,SV6a
45928,キテルグマ,無,/assets/images/card_images/large/SV6a/045928_P_KITERUGUMA.jpg,130,,,,SV6a
46042,カプ・ブルル,草,/assets/images/card_images/large/SV6a/046042_P_KAPUBURURU.jpg,140,,,,SV6a
46043,ヘルガー,炎,/assets/images/card_images/large/SV6a/046043_P_HERUGA.jpg,120,,,,SV6a
46044,タッツー,水,/assets/images/card_images/large/SV6a/046044_P_TATTSU.jpg,60,,,,SV6a
46045,ヨマワル,超,/assets/images/card_images/large/SV6a/046045_P_YOMAWARU.jpg,60,,,,SV6a
46046,サマヨール,超,/assets/images/card_images/large/SV6a/046046_P_SAMAYORU.jpg,90,カースドボム,自分の番に1回使えて、使ったなら、このポケモンをきぜつさせる。相手のポケモン1匹に、ダメカンを5個のせる。,,SV6a
46047,ヨノワール,超,/assets/images/card_images/large/SV6a/046047_P_YONOWARU.jpg,160,カースドボム,自分の番に1回使えて、使ったなら、このポケモンをきぜつさせる。相手のポケモン1匹に、ダメカンを13個のせる。,,SV6a
46048,クレセリア,超,/assets/images/card_images/large/SV6a/046048_P_KURESERIA.jpg,120,,,,SV6a
46049,ゾロア,悪,/assets/images/card_images/large/SV6a/046049_P_ZOROA.jpg,70,,,,SV6a
46050,ゾウドウ,鋼,/assets/images/card_images/large/SV6a/046050_P_ZOUDOU.jpg,100,,,,SV6a
46051,オノンド,竜,/assets/images/card_images/large/SV6a/046051_P_ONONDO.jpg,100,きんちょうかん,このポケモンは、相手が手札からグッズまたはサポートを出して使ったとき、その効果を受けない。,,SV6a
46052,ペルシアン,無,/assets/images/card_images/large/SV6a/046052_P_PERUSHIAN.jpg,110,,,,SV6a
46053,キテルグマ,無,/assets/images/card_images/large/SV6a/046053_P_KITERUGUMA.jpg,130,,,,SV6a
46054,キングドラex,水,/assets/images/card_images/large/SV6a/046054_P_KINGUDORAEX.jpg,310,,,,SV6a
46055,ブロロロームex,雷,/assets/images/card_images/large/SV6a/046055_P_BUROROROMUEX.jpg,280,,,,SV6a
46056,イイネイヌex,悪,/assets/images/card_images/large/SV6a/046056_P_IINEINUEX.jpg,250,,,,SV6a
46057,マシマシラex,悪,/assets/images/card_images/large/SV6a/046057_P_MASHIMASHIRAEX.jpg,210,ひょうしぬけ,このポケモンが、相手のポケモンからワザのダメージを受けてきぜつしたとき、自分の場に「モモワロウex」がいるなら、とられるサイドは1枚少なくなる。,,SV6a
46058,キチキギスex,悪,/assets/images/card_images/large/SV6a/046058_P_KICHIKIGISUEX.jpg,210,さかてにとる,前の相手の番に、自分のポケモンがきぜつしていたなら、自分の番に1回使える。自分の山札を3枚引く。この番、すでに別の「さかてにとる」を使っていたなら、この特性は使えない。,,SV6a
46059,モモワロウex,悪,/assets/images/card_images/large/SV6a/046059_P_MOMOWAROUEX.jpg,190,しはいのくさり,自分の番に1回使える。自分のベンチのポケモン（「モモワロウex」をのぞく）を1匹選び、バトルポケモンと入れ替える。その後、新しいバトルポケモンをどくにする。この番、すでに別の「しはいのくさり」を使っていたなら、この特性は使えない。,,SV6a
46064,イイネイヌex,悪,/assets/images/card_images/large/SV6a/046064_P_IINEINUEX.jpg,250,,,,SV6a
46065,マシマシラex,悪,/assets/images/card_images/large/SV6a/046065_P_MASHIMASHIRAEX.jpg,210,ひょうしぬけ,このポケモンが、相手のポケモンからワザのダメージを受けてきぜつしたとき、自分の場に「モモワロウex」がいるなら、とられるサイドは1枚少なくなる。,,SV6a
46066,キチキギスex,悪,/assets/images/card_images/large/SV6a/046066_P_KICHIKIGISUEX.jpg,210,さかてにとる,前の相手の番に、自分のポケモンがきぜつしていたなら、自分の番に1回使える。自分の山札を3枚引く。この番、すでに別の「さかてにとる」を使っていたなら、この特性は使えない。,,SV6a
46067,モモワロウex,悪,/assets/images/card_images/large/SV6a/046067_P_MOMOWAROUEX.jpg,190,しはいのくさり,自分の番に1回使える。自分のベンチのポケモン（「モモワロウex」をのぞく）を1匹選び、バトルポケモンと入れ替える。その後、新しいバトルポケモンをどくにする。この番、すでに別の「しはいのくさり」を使っていたなら、この特性は使えない。,,SV6a
46069,モモワロウex,悪,/assets/images/card_images/large/SV6a/046069_P_MOMOWAROUEX.jpg,190,しはいのくさり,自分の番に1回使える。自分のベンチのポケモン（「モモワロウex」をのぞく）を1匹選び、バトルポケモンと入れ替える。その後、新しいバトルポケモンをどくにする。この番、すでに別の「しはいのくさり」を使っていたなら、この特性は使えない。,,SV6a
45801,ヒトカゲ,炎,/assets/images/card_images/large/SVJL/045801_P_HITOKAGE.jpg,70,,,,SVJL
45802,リザード,炎,/assets/images/card_images/large/SVJL/045802_P_RIZADO.jpg,100,,,,SVJL
45804,ファイヤー,炎,/assets/images/card_images/large/SVJL/045804_P_FUAIYA.jpg,120,フレアフロート,このポケモンにエネルギーがついているなら、このポケモンのにげるためのエネルギーは、すべてなくなる。,,SVJL
45805,エンテイ,炎,/assets/images/card_images/large/SVJL/045805_P_ENTEI.jpg,130,プレッシャー,このポケモンがバトル場にいるかぎり、相手のバトルポケモンが使うワザのダメージは「-20」される。,,SVJL
45806,リザードンex,悪,/assets/images/card_images/large/SVJL/045806_P_RIZADONEX.jpg,330,れんごくしはい,自分の番に、このカードを手札から出して進化させたとき、1回使える。自分の山札から「基本エネルギー」を3枚まで選び、自分のポケモンに好きなようにつける。そして山札を切る。,,SVJL
45825,セビエ,水,/assets/images/card_images/large/SVJP/045825_P_SEBIE.jpg,60,,,,SVJP
45826,セゴール,水,/assets/images/card_images/large/SVJP/045826_P_SEGORU.jpg,90,,,,SVJP
45827,セグレイブ,水,/assets/images/card_images/large/SVJP/045827_P_SEGUREIBU.jpg,160,きょくていおん,自分の番に何回でも使える。自分の手札から「基本エネルギー」を1枚選び、自分のポケモンにつける。,,SVJP
45828,パオジアンex,水,/assets/images/card_images/large/SVJP/045828_P_PAOJIANEX.jpg,220,わななくれいき,このポケモンがバトル場にいるなら、自分の番に1回使える。自分の山札から「基本エネルギー」を2枚まで選び、相手に見せて、手札に加える。そして山札を切る。,,SVJP
45692,ヒマナッツ,草,/assets/images/card_images/large/SV6/045692_P_HIMANATTSU.jpg,40,,,,SV6
45693,キマワリ,草,/assets/images/card_images/large/SV6/045693_P_KIMAWARI.jpg,100,,,,SV6
45694,ヘラクロス,草,/assets/images/card_images/large/SV6/045694_P_HERAKUROSU.jpg,120,,,,SV6
45695,バルビート,草,/assets/images/card_images/large/SV6/045695_P_BARUBITO.jpg,70,,,,SV6
45696,イルミーゼ,草,/assets/images/card_images/large/SV6/045696_P_IRUMIZE.jpg,70,,,,SV6
45697,ボクレー,草,/assets/images/card_images/large/SV6/045697_P_BOKURE.jpg,70,,,,SV6
45698,オーロット,草,/assets/images/card_images/large/SV6/045698_P_OROTTO.jpg,120,,,,SV6
45699,サルノリ,草,/assets/images/card_images/large/SV6/045699_P_SARUNORI.jpg,70,,,,SV6
45700,バチンキー,草,/assets/images/card_images/large/SV6/045700_P_BACHINKI.jpg,100,ドンドンだいこ,自分のバトルポケモンが特性「おまつりおんど」を持つポケモンなら、自分の番に1回使える。自分の山札から好きなカードを1枚選び、手札に加える。そして山札を切る。,,SV6
45701,ゴリランダー,草,/assets/images/card_images/large/SV6/045701_P_GORIRANDA.jpg,180,,,,SV6
45702,カジッチュ,草,/assets/images/card_images/large/SV6/045702_P_KAJITCHIXYU.jpg,40,,,,SV6
45703,カミッチュ,草,/assets/images/card_images/large/SV6/045703_P_KAMITCHIXYU.jpg,80,おまつりおんど,場に「お祭り会場」が出ているなら、このポケモンは、持っているワザを2回連続で使える。（1回目のワザで相手のバトルポケモンがきぜつしたなら、次のバトルポケモンが出たあと、2回目のワザを使う。）,,SV6
45704,チャデス,草,/assets/images/card_images/large/SV6/045704_P_CHIXYADESU.jpg,40,,,,SV6
45705,ヤバソチャ,草,/assets/images/card_images/large/SV6/045705_P_YABASOCHIXYA.jpg,70,,,,SV6
45706,オーガポン みどりのめん,草,/assets/images/card_images/large/SV6/045706_P_OGAPONMIDORINOMEN.jpg,110,,,,SV6
45707,オーガポン みどりのめんex,草,/assets/images/card_images/large/SV6/045707_P_OGAPONMIDORINOMENEX.jpg,210,みどりのまい,自分の番に1回使える。自分の手札から「基本エネルギー」を1枚選び、このポケモンにつける。その後、自分の山札を1枚引く。,,SV6
45708,ダルマッカ,炎,/assets/images/card_images/large/SV6/045708_P_DARUMAKKA.jpg,80,,,,SV6
45709,ヒヒダルマ,炎,/assets/images/card_images/large/SV6/045709_P_HIHIDARUMA.jpg,140,,,,SV6
45710,ヒトモシ,炎,/assets/images/card_images/large/SV6/045710_P_HITOMOSHI.jpg,60,,,,SV6
45711,ランプラー,炎,/assets/images/card_images/large/SV6/045711_P_RANPURA.jpg,80,,,,SV6
45712,シャンデラ,炎,/assets/images/card_images/large/SV6/045712_P_SHIXYANDERA.jpg,130,いざなうあかり,自分の番に1回使える。おたがいのプレイヤーは、それぞれ山札を1枚引く。,,SV6
45713,オーガポン かまどのめんex,炎,/assets/images/card_images/large/SV6/045713_P_OGAPONKAMADONOMENEX.jpg,210,,,,SV6
45714,ニョロモ,水,/assets/images/card_images/large/SV6/045714_P_NIXYOROMO.jpg,60,,,,SV6
45715,ニョロゾ,水,/assets/images/card_images/large/SV6/045715_P_NIXYOROZO.jpg,100,,,,SV6
45716,ニョロボン,水,/assets/images/card_images/large/SV6/045716_P_NIXYOROBON.jpg,170,,,,SV6
45717,トサキント,水,/assets/images/card_images/large/SV6/045717_P_TOSAKINTO.jpg,50,おまつりおんど,場に「お祭り会場」が出ているなら、このポケモンは、持っているワザを2回連続で使える。（1回目のワザで相手のバトルポケモンがきぜつしたなら、次のバトルポケモンが出たあと、2回目のワザを使う。）,,SV6
45718,アズマオウ,水,/assets/images/card_images/large/SV6/045718_P_AZUMAOU.jpg,90,,,,SV6
45719,ルージュラ,水,/assets/images/card_images/large/SV6/045719_P_RUJIXYURA.jpg,90,,,,SV6
45720,ヒンバス,水,/assets/images/card_images/large/SV6/045720_P_HINBASU.jpg,30,,,,SV6
45721,ミロカロス,水,/assets/images/card_images/large/SV6/045721_P_MIROKAROSU.jpg,120,なぎのきょうち,このポケモンがいるかぎり、相手の場のポケモンと、そのポケモンについているすべてのカードは、手札にもどせない。,,SV6
45722,ユキワラシ,水,/assets/images/card_images/large/SV6/045722_P_YUKIWARASHI.jpg,60,,,,SV6
45723,オニゴーリ,水,/assets/images/card_images/large/SV6/045723_P_ONIGORI.jpg,120,,,,SV6
45724,ユキメノコ,水,/assets/images/card_images/large/SV6/045724_P_YUKIMENOKO.jpg,90,いてつくとばり,このポケモンがいるかぎり、ポケモンチェックのたび、おたがいの特性を持つポケモン（「ユキメノコ」をのぞく）全員に、それぞれダメカンを1個のせる。,,SV6
45725,ナミイルカ,水,/assets/images/card_images/large/SV6/045725_P_NAMIIRUKA.jpg,70,,,,SV6
45726,イルカマン,水,/assets/images/card_images/large/SV6/045726_P_IRUKAMAN.jpg,100,マイティチェンジ,自分の番に、このポケモンがバトル場からベンチにもどったとき、1回使える。自分の山札から「イルカマンex」を1枚選び、このカードと入れ替える（ついているカード・ダメカン・特殊状態・効果などは、すべて引きつぐ）。入れ替えたなら、このカードは山札にもどす。そして山札を切る。,,SV6
45727,イルカマンex,水,/assets/images/card_images/large/SV6/045727_P_IRUKAMANEX.jpg,340,マイティソウル,このカードは、「イルカマン」の特性「マイティチェンジ」の効果によってしか場に出せない。,,SV6
45728,テツノツツミ,水,/assets/images/card_images/large/SV6/045728_P_TETSUNOTSUTSUMI.jpg,90,,,,SV6
45729,オーガポン いどのめんex,水,/assets/images/card_images/large/SV6/045729_P_OGAPONIDONOMENEX.jpg,210,,,,SV6
45730,コリンク,雷,/assets/images/card_images/large/SV6/045730_P_KORINKU.jpg,60,,,,SV6
45731,ルクシオ,雷,/assets/images/card_images/large/SV6/045731_P_RUKUSHIO.jpg,90,,,,SV6
45732,レントラーex,雷,/assets/images/card_images/large/SV6/045732_P_RENTORAEX.jpg,310,,,,SV6
45733,エモンガ,雷,/assets/images/card_images/large/SV6/045733_P_EMONGA.jpg,60,,,,SV6
45734,カイデン,雷,/assets/images/card_images/large/SV6/045734_P_KAIDEN.jpg,60,,,,SV6
45735,タイカイデン,雷,/assets/images/card_images/large/SV6/045735_P_TAIKAIDEN.jpg,120,,,,SV6
45736,ピッピ,超,/assets/images/card_images/large/SV6/045736_P_PIPPI.jpg,60,,,,SV6
45737,ピクシー,超,/assets/images/card_images/large/SV6/045737_P_PIKUSHI.jpg,120,,,,SV6
45738,ケーシィ,超,/assets/images/card_images/large/SV6/045738_P_KESHII.jpg,40,テレポーター,このポケモンがバトル場にいるなら、自分の番に1回使える。このポケモンと、ついているすべてのカードを、自分の山札にもどして切る。,,SV6
45739,ユンゲラー,超,/assets/images/card_images/large/SV6/045739_P_YUNGERA.jpg,80,,,,SV6
45740,フーディン,超,/assets/images/card_images/large/SV6/045740_P_FUDEIN.jpg,140,,,,SV6
45741,チリーン,超,/assets/images/card_images/large/SV6/045741_P_CHIRIN.jpg,70,,,,SV6
45742,ペロッパフ,超,/assets/images/card_images/large/SV6/045742_P_PEROPPAFU.jpg,50,おまつりおんど,場に「お祭り会場」が出ているなら、このポケモンは、持っているワザを2回連続で使える。（1回目のワザで相手のバトルポケモンがきぜつしたなら、次のバトルポケモンが出たあと、2回目のワザを使う。）,,SV6
45743,ペロリーム,超,/assets/images/card_images/large/SV6/045743_P_PERORIMU.jpg,120,,,,SV6
45744,スナバァ,超,/assets/images/card_images/large/SV6/045744_P_SUNABAA.jpg,90,,,,SV6
45745,シロデスナ,超,/assets/images/card_images/large/SV6/045745_P_SHIRODESUNA.jpg,150,,,,SV6
45746,マシマシラ,超,/assets/images/card_images/large/SV6/045746_P_MASHIMASHIRA.jpg,110,アドレナブレイン,このポケモンにエネルギーがついているなら、自分の番に1回使える。自分の場のポケモン1匹にのっているダメカンを3個まで選び、相手の場のポケモン1匹にのせ替える。,,SV6
45747,キチキギス,超,/assets/images/card_images/large/SV6/045747_P_KICHIKIGISU.jpg,120,アドレナフェロモン,このポケモンにエネルギーがついているなら、このポケモンがワザのダメージを受けるとき、自分はコインを1回投げる。オモテなら、このポケモンはそのダメージを受けない。,,SV6
45748,サンド,闘,/assets/images/card_images/large/SV6/045748_P_SANDO.jpg,60,,,,SV6
45749,サンドパン,闘,/assets/images/card_images/large/SV6/045749_P_SANDOPAN.jpg,120,,,,SV6
45750,ドッコラー,闘,/assets/images/card_images/large/SV6/045750_P_DOKKORA.jpg,80,,,,SV6
